character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
10,43,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.7077827453613281,0,False,False,False
10,43,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.5477828979492188,0.0,False,False,False
10,43,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.4677810668945312,0.0,False,False,False
10,43,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.3877830505371094,0.0,False,False,False
10,43,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.3077812194824219,0.0,False,False,True
10,43,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.227783203125,0.0,False,False,False
10,43,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.1477813720703125,0.0,False,False,False
10,43,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,43,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,43,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,15,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.17500019073486328,0.0,False,False,False
10,44,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,2,True,3.327911853790283,-5.4892072677612305,5.972986387088895,True,3.327911853790283,-6.19857120513916,9.124152826145291,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,3,True,3.327911853790283,-15.533727169036865,8.14850871451199,True,3.327911853790283,-8.998429298400879,7.764599489048123,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
