character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
18,66,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.720001220703125,False,False,False
18,66,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.6100006103515625,False,False,False
18,66,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.5,False,False,False
18,66,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.3899993896484375,False,False,False
18,66,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.2800006866455078,False,False,False
18,66,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.1700000762939453,False,False,False
18,66,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.0599994659423828,False,False,False
18,66,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.9500007629394531,False,False,False
18,66,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.8400001525878906,False,False,False
18,66,10,True,6.487865924835205,3.80291748046875,2.9043750762939453,True,5.655888080596924,-0.5026779174804688,2.263307571411133,False,0,0,0,False,0,0,0,0,0.7299995422363281,False,False,False
18,66,11,True,6.487865924835205,3.6926231384277344,1.9614982604980469,True,5.655888080596924,-0.48639678955078125,2.415233612060547,False,0,0,0,False,0,0,0,0,0.6200008392333984,False,False,False
18,66,12,True,6.487865924835205,3.4684715270996094,1.3050823211669922,True,5.655888080596924,-0.45211029052734375,2.5023632049560547,False,0,0,0,False,0,0,0,0,0.5100002288818359,False,False,False
18,66,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.39999961853027344,False,False,False
18,66,14,True,6.487865924835205,3.1085128784179688,2.4941329956054688,True,5.655888080596924,-0.4001655578613281,2.392139434814453,False,0,0,0,False,0,0,0,0,0.29000091552734375,False,False,False
18,66,15,True,6.487865924835205,3.0811119079589844,3.6293983459472656,True,5.655888080596924,-0.4007720947265625,2.480205535888672,False,0,0,0,False,0,0,0,0,0.18000030517578125,False,False,False
18,66,16,True,6.487865924835205,3.053485870361328,3.9844818115234375,True,5.655888080596924,-0.4018096923828125,2.4670677185058594,False,0,0,0,False,0,0,0,0,0.06999969482421875,False,False,False
18,66,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
18,66,18,True,6.487865924835205,3.003284454345703,2.4160099029541016,True,5.655888080596924,-0.4052696228027344,2.263212203979492,False,0,0,0,False,0,0,0,0,0,False,False,False
18,66,19,True,6.487865924835205,2.9838485717773438,1.6065444946289062,True,5.655888080596924,-0.4077339172363281,2.421295166015625,False,0,0,0,False,0,0,0,0,0,False,False,False
18,66,20,True,6.487865924835205,2.9703025817871094,1.1501502990722656,True,5.655888080596924,-0.41072845458984375,2.622161865234375,False,0,0,0,False,0,0,0,0,0,False,False,False
18,66,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
18,66,22,True,6.487865924835205,2.967987060546875,1.0895633697509766,True,5.655888080596924,-0.4169883728027344,2.5531845092773438,False,0,0,0,False,0,0,0,0,0,False,False,False
